ID,Type,Inorganic.Material,Organic.Material,MAT,Targeting,NM.ID,Shape,Charge,PDI,NM.TEM.Size..nm.,Size,Zeta,Tumor_model,Cancer_type,Tumor.Cell.Line,Admin.Dose..mg.kg.,Admin_frequency,Frequency,Sex,Animal,String,Route,Route_ori,TSz_init,TSz_therapy,TSz_control,Time,Tumor.volume,untreated.volume,TGI,TGI.,TGI_cat,Ref..ID..Author..Year.,Year,New.Ref..No.,BW..g.,Drug.1,Dose.1,Dose_1_total,Drug.2,Dose.2,Dose_2_total,Codelivery,Techen,Dosing.Time,PT,PATC,KTRESrelease,KTRESn,KTRES50,KTRESmax,AUCTumor,DE24,DE168,DEmax
737,Organic,,Polymeric,Polymeric,Passive,D-PDA-sEVs + NI,Spherical,Negative,,,88,-21.26,AH,Breast,4T1,5,Multiple,6,,mice,BALB/c,iv,iv,50,258.9150525,2655.563097,14,258.9150525,2655.563097,0.902500885,90.2500885,High,"Hu,2024",2024,38919091,NA,DOX,5,30,NA,0,0,Single,Yes,"0,3,6,9,12,15",1.1844321,0.031234661,0.29069462,1.56816,0.39651918,1.0779424,32784.51662,45.2310053,22.20089803,45.36606551
738,Organic,,Liposome,Liposome,Passive,DX-SLN,Spherical,Negative,0.25,,103,-41,XH,Prostate,PC3,3,Multiple,4,Male,mice,Nude,iv,iv,50,751.1345219,1802.593193,15,751.1345219,1802.593193,0.583303363,58.3303363,Low,"De,2024",2024,38920398,21,DOX,3,12,NA,0,0,Single,No,"0,3,7,11",0.18349133,0.07400032,0.3844378,1.2468197,1.4069263,0.7800597,3516.0349,7.718160247,0.201646394,8.328576685
739,Organic,,Liposome,Liposome,Active,F-DX-SLN,Spherical,Positive,0.23,,245,33.6,XH,Prostate,PC3,3,Multiple,4,Male,mice,Nude,iv,iv,50,410.7779579,1802.593193,15,410.7779579,1802.593193,0.772118324,77.2118324,High,"De,2024",2024,38920398,21,DOX,3,12,NA,0,0,Single,No,"0,3,7,11",0.16332637,0.005388462,0.7257067,0.49829027,1.594483,1.4577577,2873.985912,6.133469495,0.16984854,6.301680166
742,Hybrid,,,Hybrid,Passive,BMMZA@ERM,Spherical,Negative,0.172,,137.7,-24.1,AH,Breast,4T1,0.8/4,Multiple,4,Female,mice,BALB/c,iv,iv,100,293.7066544,1760.067633,18,293.7066544,1760.067633,0.833127632,83.3127632,High,"Yao,2024",2024,38943624,19,BTZ,0.8,3.2,AA,4,16,Combination,No,"0,2,4,6",0.18625332,0.026549459,0.542642,2.1634693,3.1829603,0.71823674,2722.860972,6.178984265,1.16444624,8.58725996
743,Inorganic,Gold,,Gold,Passive,L-Arg-ATT-Au/Ag NCs,Spherical,Negative,,0.22,1.7,-67.2,AH,Breast,4T1,,Once,1,Female,mice,BALB/c,iv,iv,100,416.1959024,484.8142991,14,416.1959024,484.8142991,0.141535423,14.1535423,Low,"Qiao,2024",2024,38946393,19,NP,5,5,NA,NA,NA,NP,No,0,0.10431,0.03195274,0.41675702,5.1651287,0.43011773,0.92088115,1086.720545,4.936849469,0.048894009,5.735492612
744,Inorganic,Gold,,Gold,Passive,L-Arg-ATT-Au/Ag NCs-dox,Spherical,Neutral,,0.22,1.7,1.97,AH,Breast,4T1,5,Once,1,Female,mice,BALB/c,iv,iv,100,46.10127589,484.8142991,14,46.10127589,484.8142991,0.904909414,90.4909414,High,"Qiao,2024",2024,38946393,19,DOX,3.25,3.25,NA,0,0,Single,No,0,0.007553865,0.068020426,0.2779879,3.5642903,0.9917779,0.82901955,98.57771721,0.466578639,0.004387466,0.519671735
745,Inorganic,Others,,In_Others,Passive,ND,Plate,Negative,,,90,-18,XH,Breast,MCF-7,12,Once,1,Female,mice,BALB/c,iv,iv,150,1191.459528,1895.602294,19,1191.459528,1895.602294,0.371461233,37.1461233,Low,"Liu,2024",2024,38951109,21,DOX,20.16,20.16,NA,0,0,Single,No,0,0.16057764,0.044921495,1.0444827,1.367899,4.0522513,2.0118837,1491.837408,6.282404816,0.071339304,6.550399326
746,Inorganic,Others,,In_Others,Active,NDAM,Plate,Negative,,,114,-20.1,XH,Breast,MCF-7,12,Once,1,Female,mice,BALB/c,iv,iv,150,980.3059273,1895.602294,19,980.3059273,1895.602294,0.482852532,48.2852532,Low,"Liu,2024",2024,38951109,21,DOX,20.16,20.16,NA,0,0,Single,No,0,0.20753603,0.091337755,0.9779566,0.69659185,0.1346268,0.72863847,1300.09317,5.169399118,0.05339683,6.348374426
747,Inorganic,Others,,In_Others,Passive,NP+L,Plate,Negative,,,60,-27,XH,Breast,MCF-7,12,Once,1,Female,mice,BALB/c,iv,iv,150,487.3167623,1895.602294,19,487.3167623,1895.602294,0.742922467,74.2922467,High,"Liu,2024",2024,38951109,21,NP,12,12,NA,NA,NA,NP,Yes,0,0.15755834,0.045310955,1.0739694,1.4691522,4.0171447,2.2194552,1541.800451,6.496012753,0.071642976,6.814354697
748,Inorganic,Others,,In_Others,Passive,ND+L,Plate,Negative,,,90,-18,XH,Breast,MCF-7,12,Once,1,Female,mice,BALB/c,iv,iv,150,50.54174634,1895.602294,19,50.54174634,1895.602294,0.973337368,97.3337368,High,"Liu,2024",2024,38951109,21,DOX,20.16,20.16,NA,0,0,Single,Yes,0,0.16057764,0.044921495,1.0444827,1.367899,4.0522513,2.0118837,1491.837408,6.282404816,0.071339304,6.550399326
749,Inorganic,Others,,In_Others,Active,NDAM+L,Plate,Negative,,,114,-20.1,XH,Breast,MCF-7,12,Once,1,Female,mice,BALB/c,iv,iv,150,0,1895.602294,19,0,1895.602294,1,100,High,"Liu,2024",2024,38951109,21,DOX,20.16,20.16,NA,0,0,Single,Yes,0,0.20753609,0.09133775,0.9779565,0.696592,0.13462694,0.7286386,1300.09381,5.169401441,0.053397239,6.348376699
756,Hybrid,,,Hybrid,Active,FA-ZIF-90/DDP,Spherical,Neutral,,110,60,-5.7,XH,Ovary,A2780/DDP,5,Multiple,14,Female,mice,BALB/c nude,iv,iv,70,90.3,420,14,NA,NA,0.794361526,79.4361526,High,"Xing,2024",2024,38979533,16,Pt,NA,NA,NA,NA,0,Single,No,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0.052619703,0.05227288,0.7146046,2.7983842,2.1868658,0.6821304,1352.502809,1.544522097,0.30858686,3.375366752
757,Organic,,Polymeric,Polymeric,Passive,LG-M(TK)-PEG NPs,Spherical,Neutral,0.06,,106.1,-1.7,AH,Breast,4T1,,Multiple,7,Female,mice,BALB/c,iv,iv,150,754.1093737,1359.752437,14,754.1093737,1359.752437,0.44540686,44.540686,Low,"Zhou,2024",2024,38989881,NA,NP,NA,NA,NA,NA,NA,NP,No,"0,2,4,6,8,10,12",0.22801253,0.040101852,0.30738273,0.6766062,10.458784,0.849576,6309.715274,8.464259957,2.467158778,12.24846924
758,Organic,,Polymeric,Polymeric,Passive,LG-M(TK-DOX)-PEG NPs,Spherical,Neutral,0.09,,125.7,-2.2,AH,Breast,4T1,5,Once,1,Female,mice,BALB/c,iv,iv,150,148.4663103,1359.752437,14,148.4663103,1359.752437,0.89081372,89.081372,High,"Zhou,2024",2024,38989881,NA,DOX,5,5,NA,0,0,Single,No,"0,2,4,6,8,10,12",0.22729215,0.039967086,0.3056166,0.6727335,10.471947,0.8495802,6324.673859,8.462990205,2.470481693,12.3485753
759,Inorganic,Silica,,Silica,Passive,Hyp/MSN,Spherical,Negative,,,197.6,-22.5,XH,Cervix,Hela,5,Once,1,Female,mice,BALB/c nude,iv,iv,100,308.105381,431.2634466,14,308.105381,431.2634466,0.285575016,28.5575016,Low,"Liu,2024",2024,38991294,20,HYP,5,5,NA,0,0,Single,Yes,0,0.07484627,0.006439092,1.3291931,0.3464797,1.7565563,0.78166854,363.2438817,1.591941942,0.01628481,1.901381089
760,Inorganic,Silica,,Silica,Passive,Hyp/MSN@Fe-TPZ@SA+LI,Spherical,Negative,,,267.2,-38.03,XH,Cervix,Hela,5,Once,1,Female,mice,BALB/c nude,iv,iv,100,161.2209621,431.2634466,14,161.2209621,431.2634466,0.626165947,62.6165947,Low,"Liu,2024",2024,38991294,20,HYP,5,5,TPZ,2.676767677,2.676767677,Combination,Yes,0,0.07047289,0.006490056,1.4275701,0.4443076,2.0477388,0.77726674,343.8185937,1.485794098,0.015149932,1.763760276
761,Inorganic,Silica,,Silica,Passive,Hyp/MSN@Fe-TPZ+LI,Spherical,Positive,,,229.8,32.27,XH,Cervix,Hela,5,Once,1,Female,mice,BALB/c nude,iv,iv,100,260.0860584,431.2634466,14,260.0860584,431.2634466,0.396920698,39.6920698,Low,"Liu,2024",2024,38991294,20,HYP,5,5,TPZ,2.676767677,2.676767677,Combination,Yes,0,0.048978467,0.003736737,1.2346263,0.5223117,0.2776015,0.7230739,258.0485766,1.136640331,0.011239834,1.363725932
762,Organic,,Polymeric,Polymeric,Passive,CEL-NP,Spherical,Neutral,,,110,-8,XH,Lung,A549,3,Multiple,4,Female,mice,BALB/c nude,iv,iv,100,780.9894627,1552.65748,11,780.9894627,1552.65748,0.496998229,49.6998229,Low,"Li,2024",2024,38996025,NA,CEL,3,12,NA,0,0,Single,No,"0,2,6,9",0.05414874,0.012770956,0.55042166,0.9478539,3.3255427,0.81918263,777.7211112,1.838046458,0.300894421,2.695866145
764,Organic,,Polymeric,Polymeric,Passive,CEL-NP,Spherical,Neutral,,,110,-8,XH,Lung,PDC,3,Multiple,2,Female,mice,BALB/c nude,iv,iv,100,251.5730337,1320.323034,14,251.5730337,1320.323034,0.809460998,80.9460998,High,"Li,2024",2024,38996025,NA,CEL,3,6,NA,0,0,Single,No,"0,3",0.05414874,0.012770956,0.55042166,0.9478539,3.3255427,0.81918263,546.3569113,1.838046458,0.047981812,1.934093119
766,Organic,,Polymeric,Polymeric,Passive,TPGS/ABT-R848 np,Spherical,Negative,0.14,,102.5,-14.4,AH,Breast,4T1,5：4,Multiple,7,Female,mice,BALB/c,iv,iv,140,483.9673505,1700.398938,13,483.9673505,1700.398938,0.715380115,71.5380115,High,"Lang,2024",2024,38996708,NA,ABT,5,35,R848,4,28,Combination,No,"0,2,4,6,8,10,12",1.1651732,0.028979301,0.3030787,1.6232673,0.39537022,1.08058,39804.10154,44.05674972,24.53016705,58.73616613
767,Inorganic,Others,,In_Others,Passive,HMPB-GOx@ZnP,Spherical,Negative,,,195.55,-21.5,AH,Liver,H22,6.27,Multiple,6,,mice,BALB/c,iv,iv,NA,NA,NA,10,NA,NA,0.209205021,20.9205021,Low,"Yuan,2024",2024,39005958,18,NP,6.27,37.62,NA,NA,NA,NP,No,"0,2,4,6,8,10",0.021244466,0.008253558,0.005710721,3.522707,1.6700827,7.004397,47410.42915,24.41193409,64.08165446,70.47483951
768,Inorganic,Others,,In_Others,Passive,HMPB-GOx@ZnP-DOX,Spherical,Negative,,,292.43,-16.9,AH,Liver,H22,6.27,Multiple,6,,mice,BALB/c,iv,iv,NA,NA,NA,10,NA,NA,0.521617852,52.1617852,Low,"Yuan,2024",2024,39005958,18,DOX,2,12,NA,0,0,Single,No,"0,2,4,6,8,10",0.02209295,0.007848183,0.006189525,3.6664548,1.7178446,7.1590195,47383.89775,24.49374813,63.98380455,70.28002846
769,Inorganic,Others,,In_Others,Passive,HMPB-GOx@ZnP-DOX+LI,Spherical,Negative,,,292.43,-16.9,AH,Liver,H22,6.27,Multiple,6,,mice,BALB/c,iv,iv,NA,NA,NA,10,NA,NA,0.762900976,76.2900976,High,"Yuan,2024",2024,39005958,18,DOX,2,12,NA,0,0,Single,Yes,"0,2,4,6,8,10",0.02209295,0.007848183,0.006189525,3.6664548,1.7178446,7.1590195,47383.89775,24.49374813,63.98380455,70.28002846
770,Organic,,Others,Others,Passive,ICG-LP,Spherical,Neutral,0.4,,43.5,8,AH,Skin,B16F10,2,Once,1,Female,mice,C57BL/6,iv,iv,30,416.1594893,592.9436624,26,416.1594893,592.9436624,0.298146661,29.8146661,Low,"Abbasi,2024",2024,39009192,20,ICG,2,2,NA,0,0,Single,No,0,0.008286502,0.002698496,1.244164,1.5290654,12.4795475,0.82304156,43.31304591,0.181788123,0.002004838,0.185495976
771,Organic,,Others,Others,Passive,ICG-LP+L,Spherical,Neutral,0.4,,43.5,8,AH,Skin,B16F10,2,Once,1,Female,mice,C57BL/6,iv,iv,30,207.2445761,592.9436624,26,207.2445761,592.9436624,0.650481843,65.0481843,High,"Abbasi,2024",2024,39009192,20,ICG,2,2,NA,0,0,Single,Yes,0,0.008286502,0.002698496,1.244164,1.5290654,12.4795475,0.82304156,43.31304591,0.181788123,0.002004838,0.185495976
772,Organic,,Others,Others,Passive,DOX-LP,Spherical,Positive,0.4,,65.4,22,AH,Skin,B16F10,5,Once,1,Female,mice,C57BL/6,iv,iv,30,378.6606053,592.9436624,26,378.6606053,592.9436624,0.361388561,36.1388561,Low,"Abbasi,2024",2024,39009192,20,DOX,5,5,NA,0,0,Single,No,0,0.018492367,0.013666982,0.6926071,1.3851507,13.996407,2.043745,186.5389746,0.792873258,0.010380346,0.797046845
773,Organic,,Others,Others,Passive,DOX-ICG-LP,Spherical,Positive,0.4,,61,19,AH,Skin,B16F10,5,Once,1,Female,mice,C57BL/6,iv,iv,30,273.3251987,592.9436624,26,273.3251987,592.9436624,0.539036816,53.9036816,Low,"Abbasi,2024",2024,39009192,20,DOX,5,5,ICG,2,2,Combination,No,0,0.017998982,0.013742029,0.69767535,1.3947725,14.094599,2.0910573,181.3727802,0.783547706,0.010221747,0.787161115
774,Organic,,Others,Others,Active,Apt-DOX-ICG-LP,Spherical,Positive,0.4,,74,12,AH,Skin,B16F10,5,Once,1,Female,mice,C57BL/6,iv,iv,30,242.9466385,592.9436624,26,242.9466385,592.9436624,0.590270284,59.0270284,Low,"Abbasi,2024",2024,39009192,20,DOX,5,5,ICG,2,2,Combination,No,0,0.027305746,0.011742835,0.70521283,1.8009982,23.614012,0.7861619,153.112584,0.598620085,0.008265421,0.603035677
775,Organic,,Others,Others,Active,Apt-DOX-ICG-LP+L,Spherical,Positive,0.4,,74,12,AH,Skin,B16F10,5,Once,1,Female,mice,C57BL/6,iv,iv,30,28.6710217,592.9436624,26,28.6710217,592.9436624,0.951646297,95.1646297,High,"Abbasi,2024",2024,39009192,20,DOX,5,5,ICG,2,2,Combination,Yes,0,0.027305746,0.011742835,0.70521283,1.8009982,23.614012,0.7861619,153.112584,0.598620085,0.008265421,0.603035677
786,Inorganic,Silica,,Silica,Passive,PEG-Silica-DOT@DOX,Spherical,Negative,0.67,,413.5,-17.9,AH,Breast,4T1,5,Once,1,Female,mice,BALB/c,iv,iv,40,966.4981317,2359.439621,33,966.4981317,2359.439621,0.590369627,59.0369627,Low,"Nourollahian,2024",2024,39029634,NA,DOX,5,5,NA,0,0,Single,No,0,0.060164608,0.025760937,1.4696615,2.9400733,11.234323,0.8196205,315.8566329,1.323727239,0.013742445,1.355980248
787,Inorganic,Silica,,Silica,Passive,APT-PEG-silica-DOT@DOX,Spherical,Negative,0.67,,546,-15.4,AH,Breast,4T1,5,Once,1,Female,mice,BALB/c,iv,iv,40,213.9451596,2359.439621,33,213.9451596,2359.439621,0.90932374,90.932374,High,"Nourollahian,2024",2024,39029634,NA,DOX,5,5,NA,0,0,Single,No,0,0.06218335,0.026322015,1.4377623,2.8608136,12.477809,0.8195081,326.4072506,1.356572069,0.01423014,1.368206379
791,Inorganic,Others,,In_Others,Passive,CuS@TAPP-CaCO3/HA (CTCH),Spherical,Negative,0.195,,215.4,-19.1,XH,Cervix,HeLa,20,Once,1,,mice,BALB/c nude,iv,iv,100,599.690881,751.1591963,14,599.690881,751.1591963,0.201646091,20.1646091,Low,"Zhang,2024",2024,39050879,NA,TAPP,2.08,2.08,NA,0,0,Single,No,0,0.052239362,0.00420403,0.7898407,0.87277746,6.443253,7.727107,1424.652414,5.956388997,0.079277633,5.985082927
792,Inorganic,Others,,In_Others,Passive,CuS@TAPP-CaCO3/HA (CTCH)+L,Spherical,Negative,0.195,,215.4,-19.1,XH,Cervix,HeLa,20,Once,1,,mice,BALB/c nude,iv,iv,100,508.5007728,751.1591963,14,508.5007728,751.1591963,0.323045267,32.3045267,Low,"Zhang,2024",2024,39050879,NA,TAPP,2.08,2.08,NA,0,0,Single,Yes,0,0.052239362,0.00420403,0.7898407,0.87277746,6.443253,7.727107,1424.652414,5.956388997,0.079277633,5.985082927
793,Inorganic,Others,,In_Others,Passive,CuS@TAPP-CaCO3/HA (CTCH)+US,Spherical,Negative,0.195,,215.4,-19.1,XH,Cervix,HeLa,20,Once,1,,mice,BALB/c nude,iv,iv,100,491.4992272,751.1591963,14,491.4992272,751.1591963,0.345679012,34.5679012,Low,"Zhang,2024",2024,39050879,NA,TAPP,2.08,2.08,NA,0,0,Single,Yes,0,0.052239362,0.00420403,0.7898407,0.87277746,6.443253,7.727107,1424.652414,5.956388997,0.079277633,5.985082927
794,Inorganic,Others,,In_Others,Passive,CuS@TAPP-CaCO3/HA (CTCH)+L+US,Spherical,Negative,0.195,,215.4,-19.1,XH,Cervix,HeLa,20,Once,1,,mice,BALB/c nude,iv,iv,100,0,751.1591963,14,0,751.1591963,1,100,High,"Zhang,2024",2024,39050879,NA,TAPP,2.08,2.08,NA,0,0,Single,Yes,0,0.052239362,0.00420403,0.7898407,0.87277746,6.443253,7.727107,1424.652414,5.956388997,0.079277633,5.985082927
797,Organic,,Polymeric,Polymeric,Passive,nps,Spherical,Negative,0.283,,152.8,-33.45,XH,Ovary,XKOV3,,Multiple,9,Female,mice,BALB/c nude,iv,iv,100,898.0936091,922.5335614,33,898.0936091,922.5335614,0.026492209,2.6492209,Low,"Wang,2024",2024,39114142,20,NP,NA,NA,NA,NA,NA,NP,No,"0,2,4,6,8,10,12,14,16",0.21607107,0.012109364,0.29274264,1.5662417,6.5375333,0.80931795,10814.97563,9.664433852,3.139060935,12.81642137
798,Organic,,Polymeric,Polymeric,Passive,cnps,Spherical,Negative,0.202,,187.5,-35.98,XH,Ovary,XKOV3,2,Multiple,9,Female,mice,BALB/c nude,iv,iv,100,448.0236355,922.5335614,33,448.0236355,922.5335614,0.514355191,51.4355191,Low,"Wang,2024",2024,39114142,20,CBP,2,18,NA,0,0,Single,No,"0,2,4,6,8,10,12,14,16",0.21585977,0.011980585,0.3052698,1.6694062,6.7028136,0.8078845,10484.91304,9.492705944,3.004059461,12.51943842
799,Organic,,Polymeric,Polymeric,Passive,pnps,Spherical,Negative,0.399,,158.6,-37.18,XH,Ovary,XKOV3,0.05,Multiple,9,Female,mice,BALB/c nude,iv,iv,100,862.8559581,922.5335614,33,862.8559581,922.5335614,0.064688815,6.4688815,Low,"Wang,2024",2024,39114142,20,PF543,0.05,0.45,NA,0,0,Single,No,"0,2,4,6,8,10,12,14,16",0.21386209,0.012542389,0.29687148,1.6264222,6.7710395,0.80582756,10563.29475,9.486894068,3.022374964,12.60607669
800,Organic,,Polymeric,Polymeric,Passive,c/pnps,Spherical,Negative,0.365,,187.9,-35.25,XH,Ovary,XKOV3,2/0.05,Multiple,9,Female,mice,BALB/c nude,iv,iv,100,125.2785985,922.5335614,33,125.2785985,922.5335614,0.864201582,86.4201582,High,"Wang,2024",2024,39114142,20,CBP,2,18,PF543,0.05,0.45,Combination,No,"0,2,4,6,8,10,12,14,16",0.2163596,0.011880265,0.30494797,1.6605359,6.657315,0.8086189,10508.12841,9.518282247,3.023877622,12.41310366
801,Hybrid,,,Hybrid,Active,MIBFP NPs,Spherical,Negative,0.07,,180.55,-11.13,XH,Breast,ZR75.1,3,Once,1,Female,mice,BALB/c nude,iv,iv,175,472.861179,617.3010381,15,472.861179,617.3010381,0.233986095,23.3986095,Low,"Jiang,2024",2024,39130685,19,DOX,3,3,ICG,3.5,3.5,Combination,No,0,0.11959667,0.12876174,0.2233081,0.7818407,4.2752566,0.7301471,1309.556458,5.989739632,0.072337903,6.014703839
802,Hybrid,,,Hybrid,Active,MIBFP NPs+L,Spherical,Negative,0.07,,180.55,-11.13,XH,Breast,ZR75.1,3,Once,1,Female,mice,BALB/c nude,iv,iv,175,108.9838418,617.3010381,15,108.9838418,617.3010381,0.823451063,82.3451063,High,"Jiang,2024",2024,39130685,19,DOX,3,3,ICG,3.5,3.5,Combination,Yes,0,0.11959667,0.12876174,0.2233081,0.7818407,4.2752566,0.7301471,1309.556458,5.989739632,0.072337903,6.014703839
803,Inorganic,Iron_Oxide,,Iron_Oxide,Active,SiO2/AuNCs-iRGD/PTX,Spherical,Neutral,,,160,-9.5,XO,Breast,MDA-MB-231,5,Multiple,8,Female,mice,BALB/c nude,iv,iv,100,500,1176.470588,14,500,1176.470588,0.575,57.5,Low,"Hou,2024",2024,39157735,20,PTX,5,40,NA,0,0,Single,No,"0,2,4,6,8,10,12,14",0.019256044,0.08003715,0.7944586,3.7310038,21.939415,0.70783055,302.0421676,0.393560471,0.081106267,0.820470478
804,Inorganic,Iron_Oxide,,Iron_Oxide,Active,SiO2/AuNCs-iRGD/PTX,Spherical,Neutral,,,160,-9.5,XO,Breast,MDA-MB-231,10,Multiple,8,Female,mice,BALB/c nude,iv,iv,100,391.1764706,1176.470588,14,391.1764706,1176.470588,0.6675,66.75,High,"Hou,2024",2024,39157735,19,PTX,10,80,NA,0,0,Single,No,"0,2,4,6,8,10,12,14",0.019256044,0.08003715,0.7944586,3.7310038,21.939415,0.70783055,287.3888442,0.393174017,0.081158444,0.827239555
805,Organic,,Polymeric,Polymeric,Active,Znpp@G-pp NPs,Spherical,Negative,,,286.9,-23.27,XH,Others,786-o,10,Multiple,8,,mice,Nude,iv,iv,NA,NA,NA,21,NA,NA,0.63596168,63.596168,Low,"Dai,2024",2024,39185349,NA,PFP,0.36,2.88,NA,0,0,Single,No,"0,3,6,9,12,15,18,21",0.09273792,0.098276205,0.40003812,2.0091498,1.1995748,0.74234414,2486.617294,3.910611658,0.630934755,4.429454985
806,Organic,,Polymeric,Polymeric,Passive,Znpp@pp NPs+US,Spherical,Negative,,,248,-18.47,XH,Others,786-o,10,Multiple,8,,mice,Nude,iv,iv,NA,NA,NA,21,NA,NA,0.784819455,78.4819455,High,"Dai,2024",2024,39185349,NA,PFP,0.36,2.88,NA,0,0,Single,Yes,"0,3,6,9,12,15,18,21",0.10053968,0.061007515,0.40857565,1.6964574,2.0793839,0.70889217,2554.931989,4.002585526,0.65736529,4.348820482
807,Organic,,Polymeric,Polymeric,Passive,Znpp@G-pp NPs+US,Spherical,Negative,,,286.9,-23.27,XH,Others,786-o,10,Multiple,8,,mice,Nude,iv,iv,NA,NA,NA,21,NA,NA,0.862196021,86.2196021,High,"Dai,2024",2024,39185349,NA,PFP,0.36,2.88,NA,0,0,Single,Yes,"0,3,6,9,12,15,18,21",0.10129621,0.06267346,0.4143494,1.8045983,2.1388218,0.70795476,2545.95687,4.005802208,0.653668034,4.364755473
808,Organic,,polymer,Polymeric,Passive,PDA-DOX/JQ1,Spherical,Negative,,,141,-23.1,XH,Prostate,PC3,DOX: 5,Multiple,7,Male,mice,BALB/c nude,iv,iv,100,44.4444444,400,14,0.444444444,4,0.888888889,88.8888889,High,"Hu, 2024",2024,38979530,17.5,DOX,5,35,JQ1,1.666666667,11.66666667,Combination,No,"0,2,4,6,8,10,12",0.29246145,0.011513107,0.42532152,0.7765744,12.81424,0.7275795,5293.978313,8.16136782,2.598604103,11.35459064
812,Inorganic,gold,,Gold,Active,HA-AuNF,Spherical,Negative,,,148,-24.38547486,XH,Others,EL4-tdtom-luciferase,5,Multiple,3,Male/Female,mice,B6,Others,rectal administration,200,2529.412,6000,20,2.529411765,6,0.578431373,57.8431373,Low,"Bariana, 2023",2023,36701696,20,IT848,5,15,NA,0,0,Single,No,"0,7,14",0.12691864,0.0441888,0.18013996,1.106211,16.392311,0.7576269,2651.806899,5.65321941,0.091637192,5.849964603
813,Organic,,polymeric,Polymeric,Passive,M-BFA,Spherical,Neutral,,43.9,56.3,-8.39,XH,Others,HepG2,5,Multiple,14,Female,mice,BALB/c,iv,iv,100,184.6153846,195.8041958,14,184.6153846,195.8041958,0.057142857,5.7142857,Low,"Zhang, 2021",2021,34363949,20,BFA,5,70,NA,0,0,Single,No,"0,1,2,3,4,5,6,7,8,9,10,11,12,,13,14",0.048749566,0.020427305,0.38807133,3.500874,4.706511,0.7625537,2337.91575,2.166645093,0.484244373,4.425619533
814,Organic,,polymeric,Polymeric,Passive,M-BFA,Spherical,Neutral,,43.9,56.3,-8.39,XH,Others,HepG2,10,Multiple,14,Female,mice,BALB/c,iv,iv,100,131.4685315,195.8041958,14,131.4685315,195.8041958,0.328571429,32.8571429,Low,"Zhang, 2021",2021,34363949,20,BFA,10,140,NA,0,0,Single,No,"0,1,2,3,4,5,6,7,8,9,10,11,12,,13,14",0.048749566,0.020427305,0.38807133,3.500874,4.706511,0.7625537,2337.91575,2.166645093,0.484244373,4.425619533
815,Inorganic,silica,,Silica,Passive,DMPIM,Others,Positive,0.3,,195.5,17.4863388,AH,Cervix,U14,DOX: 20; ICG: 12,Multiple,7,Female,mice,Kunming,iv,iv,40,348.8372093,4457.364341,14,348.8372093,4457.364341,0.92173913,92.173913,High,"Yang, 2024",2024,38697132,20,DOX,20,140,ICG,12,84,Combination,Yes,"0,2,4,6,8,10,12",0.05321967,0.009151684,1.0834954,0.086714536,0.61881775,0.7077,678.7897045,1.103351773,0.168659651,1.720992443
817,Inorganic,silica,,Silica,Passive,DMP,Others,Negative,,,76.25,-22.3,AH,Cervix,U14,20,Multiple,7,Female,mice,Kunming,iv,iv,40,581.3953488,4457.364341,14,581.3953488,4457.364341,0.869565217,86.9565217,High,"Yang, 2024",2024,38697132,20,DOX,20,140,NA,0,0,Single,Yes,"0,2,4,6,8,10,12",0.093503445,0.00589794,0.44982672,0.22081025,5.229363,0.7791686,1800.920543,2.809030195,0.589817233,3.738502868
820,Organic,,Polymeric,Polymeric,Passive,CDHP-4@PP-NPs,Spherical,Negative,,,182.4,-14.5,AO,Breast,4T1,2.5,Once,1,Female,mice,BALB/c,iv,iv,5,35.26879752,81.73584906,8,35.26879752,81.73584906,0.568502708,56.8502708,Low,"Ghosh,2021",2021,34259681,24,CDHP-4,2.5,2.5,NA,0,0,Single,No,0,0.7859471,0.0905805,0.33143085,0.17221238,0.013321925,1.5511804,11409.02279,36.07480749,0.694276869,37.90208171
821,Organic,,Polymeric,Polymeric,Passive,CDHP-4@PP-NPs,Spherical,Negative,,,182.4,-14.5,AO,Breast,4T1,2.5,Once,1,Female,mice,BALB/c,po,po,5,22.02900591,81.73584906,8,22.02900591,81.73584906,0.730485385,73.0485385,High,"Ghosh,2021",2021,34259681,24,CDHP-4,2.5,2.5,NA,0,0,Single,No,0,0.7859471,0.0905805,0.33143085,0.17221238,0.013321925,1.5511804,11409.02279,36.07480749,0.694276869,37.90208171
823,Organic,,Polymeric,Polymeric,Passive,HSA/CAT-PEPA@Ce6,Spherical,Neutral,,90.3,116.8,-9.8,XO,Breast,MDA-MB-231,5,Once,1,Female,mice,BALB/c nude,iv,iv,100,785.3979658,989.8035605,16,785.3979658,989.8035605,0.206511274,20.6511274,Low,"Huang,2024",2024,38469664,20,ce6,5,5,NA,0,0,Single,No,0,0.026028637,0.021179356,0.7005178,4.6649294,0.60174966,2.5397654,421.7427083,1.818987152,0.017621806,2.224027195
825,Organic,,Polymeric,Polymeric,Passive,HSA/CAT-PEPA@Ce6,Spherical,Neutral,,90.3,116.8,-9.8,XO,Breast,MDA-MB-231,5,Once,1,Female,mice,BALB/c nude,iv,iv,100,104.5149112,989.8035605,16,104.5149112,989.8035605,0.894408431,89.4408431,High,"Huang,2024",2024,38469664,20,ce6,5,5,NA,0,0,Single,Yes,0,0.026028637,0.021179356,0.7005178,4.6649294,0.60174966,2.5397654,421.7427083,1.818987152,0.017621806,2.224027195
